order_id,product_id,quantity,unit_price,line_total
440166,5,3,8.230000000000000000,24.690000000000000000
440166,23,1,2.010000000000000000,2.010000000000000000
440166,26,5,8.170000000000000000,40.850000000000000000
440166,33,3,7.550000000000000000,22.650000000000000000
449048,15,4,3.010000000000000000,12.040000000000000000
467723,25,5,8.140000000000000000,40.700000000000000000
467723,31,3,5.060000000000000000,15.180000000000000000
467723,35,3,5.430000000000000000,16.290000000000000000
473439,1,3,0.690000000000000000,2.070000000000000000
473439,6,2,1.850000000000000000,3.700000000000000000
473439,21,2,8.530000000000000000,17.060000000000000000
473439,23,5,2.010000000000000000,10.050000000000000000
488064,25,5,8.140000000000000000,40.700000000000000000
488064,30,2,6.240000000000000000,12.480000000000000000
498742,5,3,8.230000000000000000,24.690000000000000000
498742,9,1,5.970000000000000000,5.970000000000000000
498742,10,5,9.830000000000000000,49.150000000000000000
498742,21,1,8.530000000000000000,8.530000000000000000
503907,5,1,8.230000000000000000,8.230000000000000000
510024,29,3,8.560000000000000000,25.680000000000000000
510024,36,4,6.760000000000000000,27.040000000000000000
524299,14,4,3.970000000000000000,15.880000000000000000
524299,23,4,2.010000000000000000,8.040000000000000000
527155,11,0,6.860000000000000000,0E-18
527155,15,2,3.010000000000000000,6.020000000000000000
553361,10,3,9.830000000000000000,29.490000000000000000
553361,13,2,3.390000000000000000,6.780000000000000000
570141,7,2,8.220000000000000000,16.440000000000000000
570141,12,4,6.560000000000000000,26.240000000000000000
570141,17,4,3.140000000000000000,12.560000000000000000
570141,26,2,8.170000000000000000,16.340000000000000000
580453,9,1,5.970000000000000000,5.970000000000000000
580453,25,2,8.140000000000000000,16.280000000000000000
580453,35,3,5.430000000000000000,16.290000000000000000
580453,36,2,6.760000000000000000,13.520000000000000000
601534,25,2,8.140000000000000000,16.280000000000000000
602086,32,3,2.250000000000000000,6.750000000000000000
602251,7,4,8.220000000000000000,32.880000000000000000
602251,15,2,3.010000000000000000,6.020000000000000000
602251,32,3,2.250000000000000000,6.750000000000000000
614917,4,1,6.060000000000000000,6.060000000000000000
614917,9,4,5.970000000000000000,23.880000000000000000
614917,16,3,1.810000000000000000,5.430000000000000000
614917,28,2,8.710000000000000000,17.420000000000000000
614917,35,5,5.430000000000000000,27.150000000000000000
631084,11,1,6.860000000000000000,6.860000000000000000
631084,28,1,8.710000000000000000,8.710000000000000000
650033,15,5,3.010000000000000000,15.050000000000000000
650033,23,2,2.010000000000000000,4.020000000000000000
650033,30,2,6.240000000000000000,12.480000000000000000
650591,2,3,9.170000000000000000,27.510000000000000000
650591,22,1,5.960000000000000000,5.960000000000000000
650591,28,3,8.710000000000000000,26.130000000000000000
650591,32,2,2.250000000000000000,4.500000000000000000
664183,1,4,0.690000000000000000,2.760000000000000000
664183,13,4,3.390000000000000000,13.560000000000000000
664183,25,2,8.140000000000000000,16.280000000000000000
664183,35,4,5.430000000000000000,21.720000000000000000
670303,1,1,0.690000000000000000,0.690000000000000000
683843,25,4,8.140000000000000000,32.560000000000000000
683843,28,3,8.710000000000000000,26.130000000000000000
684068,13,3,3.390000000000000000,10.170000000000000000
684068,24,5,5.610000000000000000,28.050000000000000000
684068,36,3,6.760000000000000000,20.280000000000000000
690167,29,4,8.560000000000000000,34.240000000000000000
697413,6,3,1.850000000000000000,5.550000000000000000
697413,18,5,7.220000000000000000,36.100000000000000000
697413,31,1,5.060000000000000000,5.060000000000000000
697413,32,3,2.250000000000000000,6.750000000000000000
707263,29,2,8.560000000000000000,17.120000000000000000
710634,9,1,5.970000000000000000,5.970000000000000000
710634,21,3,8.530000000000000000,25.590000000000000000
712719,1,4,0.690000000000000000,2.760000000000000000
712719,15,1,3.010000000000000000,3.010000000000000000
723162,21,4,8.530000000000000000,34.120000000000000000
733728,14,3,3.970000000000000000,11.910000000000000000
733728,22,2,5.960000000000000000,11.920000000000000000
733728,33,4,7.550000000000000000,30.200000000000000000
736078,18,4,7.220000000000000000,28.880000000000000000
736078,21,3,8.530000000000000000,25.590000000000000000
736078,26,1,8.170000000000000000,8.170000000000000000
736078,32,5,2.250000000000000000,11.250000000000000000
743071,3,4,9.780000000000000000,39.120000000000000000
751585,16,5,1.810000000000000000,9.050000000000000000
751585,28,3,8.710000000000000000,26.130000000000000000
751585,32,5,2.250000000000000000,11.250000000000000000
754215,27,4,0.790000000000000000,3.160000000000000000
764601,2,1,9.170000000000000000,9.170000000000000000
764601,23,4,2.010000000000000000,8.040000000000000000
764601,29,3,8.560000000000000000,25.680000000000000000
764601,36,4,6.760000000000000000,27.040000000000000000
773752,14,3,3.970000000000000000,11.910000000000000000
773752,15,3,3.010000000000000000,9.030000000000000000
773752,19,4,7.100000000000000000,28.400000000000000000
773752,22,4,5.960000000000000000,23.840000000000000000
773752,36,1,6.760000000000000000,6.760000000000000000
788916,25,3,8.140000000000000000,24.420000000000000000
788916,27,1,0.790000000000000000,0.790000000000000000
788916,36,1,6.760000000000000000,6.760000000000000000
805996,4,5,6.060000000000000000,30.300000000000000000
811967,1,4,0.690000000000000000,2.760000000000000000
811967,14,4,3.970000000000000000,15.880000000000000000
829221,16,5,1.810000000000000000,9.050000000000000000
830248,11,1,6.860000000000000000,6.860000000000000000
830248,21,2,8.530000000000000000,17.060000000000000000
830248,27,4,0.790000000000000000,3.160000000000000000
830248,34,2,5.880000000000000000,11.760000000000000000
847403,14,4,3.970000000000000000,15.880000000000000000
847403,28,4,8.710000000000000000,34.840000000000000000
847403,35,0,5.430000000000000000,0E-18
862927,5,3,8.230000000000000000,24.690000000000000000
862927,11,3,6.860000000000000000,20.580000000000000000
862927,26,2,8.170000000000000000,16.340000000000000000
862927,27,5,0.790000000000000000,3.950000000000000000
870305,1,1,0.690000000000000000,0.690000000000000000
870305,28,2,8.710000000000000000,17.420000000000000000
894690,1,1,0.690000000000000000,0.690000000000000000
894690,7,3,8.220000000000000000,24.660000000000000000
894690,11,4,6.860000000000000000,27.440000000000000000
899963,10,4,9.830000000000000000,39.320000000000000000
918654,19,5,7.100000000000000000,35.500000000000000000
918654,25,4,8.140000000000000000,32.560000000000000000
924599,14,5,3.970000000000000000,19.850000000000000000
924599,21,2,8.530000000000000000,17.060000000000000000
941568,17,3,3.140000000000000000,9.420000000000000000
944700,4,1,6.060000000000000000,6.060000000000000000
944700,30,2,6.240000000000000000,12.480000000000000000
960281,12,1,6.560000000000000000,6.560000000000000000
960281,26,5,8.170000000000000000,40.850000000000000000
960281,33,4,7.550000000000000000,30.200000000000000000
969606,31,3,5.060000000000000000,15.180000000000000000
971037,30,1,6.240000000000000000,6.240000000000000000
989451,16,3,1.810000000000000000,5.430000000000000000
989451,20,5,3.080000000000000000,15.400000000000000000
989451,22,5,5.960000000000000000,29.800000000000000000
989451,34,3,5.880000000000000000,17.640000000000000000
1011170,3,5,9.780000000000000000,48.900000000000000000
1011170,7,4,8.220000000000000000,32.880000000000000000
1011170,12,4,6.560000000000000000,26.240000000000000000
1011170,20,5,3.080000000000000000,15.400000000000000000
1011170,35,5,5.430000000000000000,27.150000000000000000
1012569,5,3,8.230000000000000000,24.690000000000000000
1012569,16,5,1.810000000000000000,9.050000000000000000
1017526,1,1,0.690000000000000000,0.690000000000000000
1017526,2,2,9.170000000000000000,18.340000000000000000
1017526,6,5,1.850000000000000000,9.250000000000000000
1017526,19,1,7.100000000000000000,7.100000000000000000
1017526,24,1,5.610000000000000000,5.610000000000000000
1021340,2,1,9.170000000000000000,9.170000000000000000
1021340,9,5,5.970000000000000000,29.850000000000000000
1021340,23,5,2.010000000000000000,10.050000000000000000
1021340,32,2,2.250000000000000000,4.500000000000000000
1022651,2,2,9.170000000000000000,18.340000000000000000
1022651,7,2,8.220000000000000000,16.440000000000000000
1022651,9,3,5.970000000000000000,17.910000000000000000
1022651,26,4,8.170000000000000000,32.680000000000000000
1022651,32,5,2.250000000000000000,11.250000000000000000
1097828,7,1,8.220000000000000000,8.220000000000000000
1097828,16,1,1.810000000000000000,1.810000000000000000
1097828,20,4,3.080000000000000000,12.320000000000000000
1097828,36,5,6.760000000000000000,33.800000000000000000
1098231,24,4,5.610000000000000000,22.440000000000000000
1098231,34,4,5.880000000000000000,23.520000000000000000
1108886,9,2,5.970000000000000000,11.940000000000000000
1108886,20,5,3.080000000000000000,15.400000000000000000
1111583,21,3,8.530000000000000000,25.590000000000000000
1111583,25,2,8.140000000000000000,16.280000000000000000
1120355,6,2,1.850000000000000000,3.700000000000000000
1120355,8,1,7.740000000000000000,7.740000000000000000
1121093,4,4,6.060000000000000000,24.240000000000000000
1138498,3,3,9.780000000000000000,29.340000000000000000
1138498,20,5,3.080000000000000000,15.400000000000000000
1138498,27,1,0.790000000000000000,0.790000000000000000
1138498,29,2,8.560000000000000000,17.120000000000000000
1138498,35,5,5.430000000000000000,27.150000000000000000
1143573,18,1,7.220000000000000000,7.220000000000000000
1143573,25,4,8.140000000000000000,32.560000000000000000
1175311,32,2,2.250000000000000000,4.500000000000000000
1202951,21,3,8.530000000000000000,25.590000000000000000
1202951,29,2,8.560000000000000000,17.120000000000000000
1202951,35,5,5.430000000000000000,27.150000000000000000
1207321,1,4,0.690000000000000000,2.760000000000000000
1207321,19,2,7.100000000000000000,14.200000000000000000
1207321,27,4,0.790000000000000000,3.160000000000000000
1207321,34,5,5.880000000000000000,29.400000000000000000
1233595,2,5,9.170000000000000000,45.850000000000000000
1233595,16,3,1.810000000000000000,5.430000000000000000
1233595,31,4,5.060000000000000000,20.240000000000000000
1233595,33,3,7.550000000000000000,22.650000000000000000
1233595,36,2,6.760000000000000000,13.520000000000000000
1235420,13,2,3.390000000000000000,6.780000000000000000
1240914,9,5,5.970000000000000000,29.850000000000000000
1240914,17,2,3.140000000000000000,6.280000000000000000
1248559,3,4,9.780000000000000000,39.120000000000000000
1248559,23,1,2.010000000000000000,2.010000000000000000
1248559,26,4,8.170000000000000000,32.680000000000000000
1248559,31,5,5.060000000000000000,25.300000000000000000
1248559,36,2,6.760000000000000000,13.520000000000000000
1267494,1,3,0.690000000000000000,2.070000000000000000
1267494,12,5,6.560000000000000000,32.800000000000000000
1267494,13,3,3.390000000000000000,10.170000000000000000
1267494,19,5,7.100000000000000000,35.500000000000000000
1291753,13,4,3.390000000000000000,13.560000000000000000
1291753,24,1,5.610000000000000000,5.610000000000000000
1291753,31,4,5.060000000000000000,20.240000000000000000
1291753,36,2,6.760000000000000000,13.520000000000000000
1308732,2,5,9.170000000000000000,45.850000000000000000
1308732,11,4,6.860000000000000000,27.440000000000000000
1308732,17,1,3.140000000000000000,3.140000000000000000
1308732,21,3,8.530000000000000000,25.590000000000000000
1308732,30,3,6.240000000000000000,18.720000000000000000
1317540,12,4,6.560000000000000000,26.240000000000000000
1317540,22,1,5.960000000000000000,5.960000000000000000
1317540,28,5,8.710000000000000000,43.550000000000000000
1317540,29,2,8.560000000000000000,17.120000000000000000
1321020,24,2,5.610000000000000000,11.220000000000000000
1350834,4,1,6.060000000000000000,6.060000000000000000
1350834,10,2,9.830000000000000000,19.660000000000000000
1350834,23,2,2.010000000000000000,4.020000000000000000
1350834,31,1,5.060000000000000000,5.060000000000000000
1361474,20,5,3.080000000000000000,15.400000000000000000
1361474,25,4,8.140000000000000000,32.560000000000000000
1369026,27,4,0.790000000000000000,3.160000000000000000
1379657,24,1,5.610000000000000000,5.610000000000000000
1379657,27,5,0.790000000000000000,3.950000000000000000
1379657,32,5,2.250000000000000000,11.250000000000000000
1385775,9,5,5.970000000000000000,29.850000000000000000
1385775,28,4,8.710000000000000000,34.840000000000000000
1385775,32,2,2.250000000000000000,4.500000000000000000
1396409,27,1,0.790000000000000000,0.790000000000000000
1400101,24,2,5.610000000000000000,11.220000000000000000
1421149,1,2,0.690000000000000000,1.380000000000000000
1421149,22,1,5.960000000000000000,5.960000000000000000
1421149,26,4,8.170000000000000000,32.680000000000000000
1421149,35,3,5.430000000000000000,16.290000000000000000
1421905,32,5,2.250000000000000000,11.250000000000000000
1421905,33,5,7.550000000000000000,37.750000000000000000
1428653,21,4,8.530000000000000000,34.120000000000000000
1428653,33,4,7.550000000000000000,30.200000000000000000
1443041,10,4,9.830000000000000000,39.320000000000000000
1443041,31,3,5.060000000000000000,15.180000000000000000
1452125,14,1,3.970000000000000000,3.970000000000000000
1452125,24,4,5.610000000000000000,22.440000000000000000
1464092,4,2,6.060000000000000000,12.120000000000000000
1464092,8,1,7.740000000000000000,7.740000000000000000
1464092,27,2,0.790000000000000000,1.580000000000000000
1475074,8,1,7.740000000000000000,7.740000000000000000
1484497,16,2,1.810000000000000000,3.620000000000000000
1484497,30,4,6.240000000000000000,24.960000000000000000
1495582,6,4,1.850000000000000000,7.400000000000000000
1495582,13,1,3.390000000000000000,3.390000000000000000
1514351,19,2,7.100000000000000000,14.200000000000000000
1514351,24,2,5.610000000000000000,11.220000000000000000
1514351,28,4,8.710000000000000000,34.840000000000000000
1516348,8,4,7.740000000000000000,30.960000000000000000
1516348,13,5,3.390000000000000000,16.950000000000000000
1516348,27,3,0.790000000000000000,2.370000000000000000
1544124,28,2,8.710000000000000000,17.420000000000000000
1548958,26,1,8.170000000000000000,8.170000000000000000
1556028,9,4,5.970000000000000000,23.880000000000000000
1556028,12,1,6.560000000000000000,6.560000000000000000
1556028,20,4,3.080000000000000000,12.320000000000000000
1556028,21,5,8.530000000000000000,42.650000000000000000
1575370,26,1,8.170000000000000000,8.170000000000000000
1584100,30,4,6.240000000000000000,24.960000000000000000
1584100,36,3,6.760000000000000000,20.280000000000000000
1586478,17,1,3.140000000000000000,3.140000000000000000
1590221,3,5,9.780000000000000000,48.900000000000000000
1590221,9,5,5.970000000000000000,29.850000000000000000
1590221,22,4,5.960000000000000000,23.840000000000000000
1592375,10,2,9.830000000000000000,19.660000000000000000
1592375,14,1,3.970000000000000000,3.970000000000000000
1592375,26,5,8.170000000000000000,40.850000000000000000
1592375,28,4,8.710000000000000000,34.840000000000000000
1592375,31,4,5.060000000000000000,20.240000000000000000
1600028,1,2,0.690000000000000000,1.380000000000000000
1600028,2,1,9.170000000000000000,9.170000000000000000
1600028,4,1,6.060000000000000000,6.060000000000000000
1600028,6,2,1.850000000000000000,3.700000000000000000
1600028,15,5,3.010000000000000000,15.050000000000000000
1606086,25,1,8.140000000000000000,8.140000000000000000
1606086,27,3,0.790000000000000000,2.370000000000000000
1608606,7,2,8.220000000000000000,16.440000000000000000
1608606,18,5,7.220000000000000000,36.100000000000000000
1608606,33,2,7.550000000000000000,15.100000000000000000
1615776,32,4,2.250000000000000000,9.000000000000000000
1617356,12,4,6.560000000000000000,26.240000000000000000
1617356,13,4,3.390000000000000000,13.560000000000000000
1617356,14,4,3.970000000000000000,15.880000000000000000
1617356,21,2,8.530000000000000000,17.060000000000000000
1621374,1,1,0.690000000000000000,0.690000000000000000
1621374,8,4,7.740000000000000000,30.960000000000000000
1621374,11,4,6.860000000000000000,27.440000000000000000
1621374,21,4,8.530000000000000000,34.120000000000000000
1626449,14,5,3.970000000000000000,19.850000000000000000
1626449,18,3,7.220000000000000000,21.660000000000000000
1626449,29,4,8.560000000000000000,34.240000000000000000
1626449,35,1,5.430000000000000000,5.430000000000000000
1639152,6,1,1.850000000000000000,1.850000000000000000
1639152,9,4,5.970000000000000000,23.880000000000000000
1639152,18,4,7.220000000000000000,28.880000000000000000
1642444,3,2,9.780000000000000000,19.560000000000000000
1650463,11,4,6.860000000000000000,27.440000000000000000
1650463,25,2,8.140000000000000000,16.280000000000000000
1650463,33,5,7.550000000000000000,37.750000000000000000
1653031,5,5,8.230000000000000000,41.150000000000000000
1653031,11,4,6.860000000000000000,27.440000000000000000
1653031,12,4,6.560000000000000000,26.240000000000000000
1653031,19,4,7.100000000000000000,28.400000000000000000
1653031,25,2,8.140000000000000000,16.280000000000000000
1655136,4,2,6.060000000000000000,12.120000000000000000
1661362,11,2,6.860000000000000000,13.720000000000000000
1661362,13,2,3.390000000000000000,6.780000000000000000
1661362,14,5,3.970000000000000000,19.850000000000000000
1661362,16,4,1.810000000000000000,7.240000000000000000
1661362,22,2,5.960000000000000000,11.920000000000000000
1678112,21,2,8.530000000000000000,17.060000000000000000
1678112,23,4,2.010000000000000000,8.040000000000000000
1678112,29,2,8.560000000000000000,17.120000000000000000
1678112,33,1,7.550000000000000000,7.550000000000000000
1679340,6,2,1.850000000000000000,3.700000000000000000
1679340,22,3,5.960000000000000000,17.880000000000000000
1679340,27,4,0.790000000000000000,3.160000000000000000
1689088,4,3,6.060000000000000000,18.180000000000000000
1689088,6,3,1.850000000000000000,5.550000000000000000
1689088,16,1,1.810000000000000000,1.810000000000000000
1689088,20,2,3.080000000000000000,6.160000000000000000
1689088,27,5,0.790000000000000000,3.950000000000000000
1715483,21,2,8.530000000000000000,17.060000000000000000
1717969,6,5,1.850000000000000000,9.250000000000000000
1717969,7,3,8.220000000000000000,24.660000000000000000
1717969,14,1,3.970000000000000000,3.970000000000000000
1717969,28,1,8.710000000000000000,8.710000000000000000
1717969,31,4,5.060000000000000000,20.240000000000000000
1720023,18,4,7.220000000000000000,28.880000000000000000
1720023,32,3,2.250000000000000000,6.750000000000000000
1726838,4,2,6.060000000000000000,12.120000000000000000
1726838,9,5,5.970000000000000000,29.850000000000000000
1726838,25,1,8.140000000000000000,8.140000000000000000
1732683,21,4,8.530000000000000000,34.120000000000000000
1732683,31,2,5.060000000000000000,10.120000000000000000
1741918,2,5,9.170000000000000000,45.850000000000000000
1741918,24,5,5.610000000000000000,28.050000000000000000
1741918,26,2,8.170000000000000000,16.340000000000000000
1741918,29,5,8.560000000000000000,42.800000000000000000
1741918,30,2,6.240000000000000000,12.480000000000000000
1769440,7,3,8.220000000000000000,24.660000000000000000
1769440,23,2,2.010000000000000000,4.020000000000000000
1769440,33,1,7.550000000000000000,7.550000000000000000
1785106,8,2,7.740000000000000000,15.480000000000000000
1816826,2,3,9.170000000000000000,27.510000000000000000
1816826,32,1,2.250000000000000000,2.250000000000000000
1820689,11,2,6.860000000000000000,13.720000000000000000
1820689,19,1,7.100000000000000000,7.100000000000000000
1822494,1,3,0.690000000000000000,2.070000000000000000
1822494,2,2,9.170000000000000000,18.340000000000000000
1822494,3,5,9.780000000000000000,48.900000000000000000
1822494,19,3,7.100000000000000000,21.300000000000000000
1822494,25,2,8.140000000000000000,16.280000000000000000
1829857,11,4,6.860000000000000000,27.440000000000000000
1829857,29,1,8.560000000000000000,8.560000000000000000
1829857,31,3,5.060000000000000000,15.180000000000000000
1838294,11,2,6.860000000000000000,13.720000000000000000
1838294,27,1,0.790000000000000000,0.790000000000000000
1838294,33,1,7.550000000000000000,7.550000000000000000
1840291,5,4,8.230000000000000000,32.920000000000000000
1851780,5,5,8.230000000000000000,41.150000000000000000
1851780,29,3,8.560000000000000000,25.680000000000000000
1851780,34,5,5.880000000000000000,29.400000000000000000
1854626,14,4,3.970000000000000000,15.880000000000000000
1854626,16,3,1.810000000000000000,5.430000000000000000
1854626,30,4,6.240000000000000000,24.960000000000000000
1871798,18,3,7.220000000000000000,21.660000000000000000
1871798,28,3,8.710000000000000000,26.130000000000000000
1871798,31,4,5.060000000000000000,20.240000000000000000
1871798,33,1,7.550000000000000000,7.550000000000000000
1871798,35,1,5.430000000000000000,5.430000000000000000
1879658,28,1,8.710000000000000000,8.710000000000000000
1879658,35,5,5.430000000000000000,27.150000000000000000
1891102,1,5,0.690000000000000000,3.450000000000000000
1891102,6,5,1.850000000000000000,9.250000000000000000
1891102,29,1,8.560000000000000000,8.560000000000000000
1895656,11,3,6.860000000000000000,20.580000000000000000
1895656,34,5,5.880000000000000000,29.400000000000000000
1906269,9,1,5.970000000000000000,5.970000000000000000
1935578,9,3,5.970000000000000000,17.910000000000000000
1935578,21,1,8.530000000000000000,8.530000000000000000
1937406,5,5,8.230000000000000000,41.150000000000000000
1937406,22,3,5.960000000000000000,17.880000000000000000
1944855,5,3,8.230000000000000000,24.690000000000000000
1944855,12,3,6.560000000000000000,19.680000000000000000
1944855,17,4,3.140000000000000000,12.560000000000000000
1944855,27,2,0.790000000000000000,1.580000000000000000
1944855,33,1,7.550000000000000000,7.550000000000000000
1945016,8,3,7.740000000000000000,23.220000000000000000
1945016,10,5,9.830000000000000000,49.150000000000000000
1945016,19,3,7.100000000000000000,21.300000000000000000
1945016,21,4,8.530000000000000000,34.120000000000000000
1945016,32,5,2.250000000000000000,11.250000000000000000
1969782,1,3,0.690000000000000000,2.070000000000000000
1969782,15,4,3.010000000000000000,12.040000000000000000
1970457,24,4,5.610000000000000000,22.440000000000000000
1970457,25,1,8.140000000000000000,8.140000000000000000
1970457,30,5,6.240000000000000000,31.200000000000000000
1989658,29,2,8.560000000000000000,17.120000000000000000
1989658,34,4,5.880000000000000000,23.520000000000000000
1998055,15,4,3.010000000000000000,12.040000000000000000
1998055,22,1,5.960000000000000000,5.960000000000000000
1998055,25,1,8.140000000000000000,8.140000000000000000
1998055,35,5,5.430000000000000000,27.150000000000000000
1998055,36,3,6.760000000000000000,20.280000000000000000
2006698,1,3,0.690000000000000000,2.070000000000000000
2006698,21,1,8.530000000000000000,8.530000000000000000
2006698,25,5,8.140000000000000000,40.700000000000000000
2006698,34,5,5.880000000000000000,29.400000000000000000
2006698,36,2,6.760000000000000000,13.520000000000000000
2010958,7,5,8.220000000000000000,41.100000000000000000
2010958,10,2,9.830000000000000000,19.660000000000000000
2010958,19,3,7.100000000000000000,21.300000000000000000
2010958,30,5,6.240000000000000000,31.200000000000000000
2010958,36,2,6.760000000000000000,13.520000000000000000
2015364,7,5,8.220000000000000000,41.100000000000000000
2015364,23,4,2.010000000000000000,8.040000000000000000
2015364,26,2,8.170000000000000000,16.340000000000000000
2015364,36,3,6.760000000000000000,20.280000000000000000
2033101,14,3,3.970000000000000000,11.910000000000000000
2045571,4,2,6.060000000000000000,12.120000000000000000
2045571,16,4,1.810000000000000000,7.240000000000000000
2045571,22,1,5.960000000000000000,5.960000000000000000
2045571,24,5,5.610000000000000000,28.050000000000000000
2045571,30,2,6.240000000000000000,12.480000000000000000
2060269,3,1,9.780000000000000000,9.780000000000000000
2060269,20,4,3.080000000000000000,12.320000000000000000
2060269,24,5,5.610000000000000000,28.050000000000000000
2070153,6,4,1.850000000000000000,7.400000000000000000
2070153,8,4,7.740000000000000000,30.960000000000000000
2070153,16,2,1.810000000000000000,3.620000000000000000
2073699,12,2,6.560000000000000000,13.120000000000000000
